instance,blocks,bays,objective,T,L,P,runtime_sec,checker_feasible,timed_out,valid_under_time_limit,accepted_for_score,error_message,algorithm_version,report_path,solution_file
prob_1.json,100,2,693901.0,11.0,1700,1810.0,13.201427,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_1.solution.json
prob_11.json,200,4,17206722.0,739.0,407,2350.0,11.285569,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_11.solution.json
prob_25.json,100,2,1454484.0,2089.0,241,3044.0,32.066819,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_25.solution.json
prob_27.json,150,2,76200619.0,5541.0,2033,5796.0,47.343886,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_27.solution.json
prob_31.json,200,4,39589844.0,2735.0,1843,11680.0,53.315766,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_31.solution.json
prob_39.json,250,3,48160369.0,3521.0,194,8094.0,58.132378,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_39.solution.json
prob_40.json,250,4,5780789.0,8429.0,4947,11823.0,55.407943,true,false,true,true,,baseline_hh_active_v142_publish_recheck,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\report.html,reports\ogc2026_reboot_v001\verify_active_v142_publish_20260620_002\solutions\wrapper__baseline_hh_active_v142_publish_recheck\prob_40.solution.json
